,id,name,colors,Category,Description,price,link
226,DR2124-453,Jordan x Zion,Half BlueStyle,Men's T-Shirt,"Zion is a diamond in the rough—a rare gem destined for greatness. This structured tee reflects that shine with a high-gloss printed logo that hooks to the ""Hope Diamond"" colourway of his signature game shoe.",₹ 2 3672 495,https://www.nike.com/in/t/jordan-zion-t-shirt-8NcqVf/DR2124-453
227,DQ4390-322,Jordan Sport,New Emerald/Valerian Blue/Key Lime/Key LimeStyle,Women's Cropped Sweatshirt,"Cosy or cool? This soft hoodie features a cropped length and boxy fit so you don't have to choose. Design lines nod to the iconic Wings jacket to bring you a touch of MJ heritage, and sweat-wicking material keeps you dry whether you're in the gym or out in the city.",3 995,https://www.nike.com/in/t/jordan-sport-cropped-sweatshirt-S3lzpz/DQ4390-322
228,DQ8053-010,Jordan 23 Engineered,Black/BlackStyle,Men's Statement Woven Trousers,"Prepare to push boundaries in trousers that help you get stuff done. They're made from tough woven material and have cargo functionality, plus a bungee system to personalise the fit. And with at least 75% recycled nylon fibres, this is modern utility done right.",8 695,https://www.nike.com/in/t/jordan-23-engineered-statement-woven-trousers-GCK6TX/DQ8053-010
229,DV1387-588,Jordan Women's Paris Collective x LALA &ce,DaybreakStyle,Women's T-Shirt,"Check your expectations and redefine your style in this collab tee by Parisian musical artist, LALA &ce. Embroidered messaging on the sleeve speaks to her experience as a Black woman while symbolic graphics on the back showcase your strength. Soft, durable cotton and a slightly baggy fit up the comfort so you can get going with ease.",2 695,https://www.nike.com/in/t/jordan-paris-collective-lala-ce-t-shirt-gF1RKk/DV1387-588
230,DQ4448-010,Jordan Sport,Black/StealthStyle,Women's Logo Leggings,"Upgrade your everyday with leggings that know how to perform. Made from smooth, flexible fabric with Dri-FIT sweat-wicking tech, they hug your body and stretch with you as you move.",3 095,https://www.nike.com/in/t/jordan-sport-logo-leggings-JSl9d9/DQ4448-010
231,DR6960-400,Air Jordan 1 Low SE,French Blue/White/Gym Red/ChutneyStyle,Older Kids' Shoes,"Keep it colourful this holiday season in a playful pair of AJ1s. At first, they look like your classic Js—but do a double take and you'll see there's a lot more going on. Corduroy, brushed and ribbed suede and leather combine in a collage of textures, making these comfy kicks a standout look.",7 495,https://www.nike.com/in/t/air-jordan-1-low-se-older-shoes-TXVsDv/DR6960-400
232,,Jordan x Wordmark,,Men's T-Shirt,,2 895,https://www.nike.com/in/launch/r/DV6465-645
233,919712-102,Air Jordan 11 Retro Low IE,Light Orewood Brown/White/Cement Grey/Neutral GreyStyle,Men's Shoes,The Air Jordan 11 Retro Low IE Shoe offers a fresh take on one of the most beloved Jordan designs ever. It's built with lightweight and breathable materials. Full-length Air cushioning combines with premium details for the ultimate fusion of style and comfort.,16 995,https://www.nike.com/in/t/air-jordan-11-retro-low-ie-shoes-30kr7w/919712-102
234,DQ6866-803,Air Jordan XXXVI 'Taco Jay',Citron Pulse/Atomic Green/Cone/BlackStyle,Men's Basketball Shoes,"Prep for the game by lacing up your AJs, and win the game by channelling the heat of ""Taco Jay"". The 36th generation of Air Jordan celebrates the newest superstars to build the game, and this model is all about Jayson Tatum. Bridging tunnel style with performance tech, the design pays homage to Jay's intensity on the court—and fiery hot-sauce-and-cheese inspired colours nod to his favourite post-game food.",18 895,https://www.nike.com/in/t/air-jordan-xxxvi-taco-jay-basketball-shoes-BCJr1P/DQ6866-803
235,DC3687-010,Jordan Jumpman,Black/AnthraciteStyle,Washed Bucket Hat,Top off your outfit with a look that begs for some sunshine.The Jordan Jumpman Bucket Hat is made from lightweight woven twill that's been washed for a vintage look.,1 695,https://www.nike.com/in/t/jordan-jumpman-washed-bucket-hat-kblNWN/DC3687-010
236,SX5546-010,Jordan Everyday Max,Black/Black/BlackStyle,Unisex No-Show Socks (3 Pair),The Jordan Everyday Max No-Show Socks are made with sweat-wicking fabric and mesh panels for breathability. The heel and toe are reinforced for durability and support.,995,https://www.nike.com/in/t/jordan-everyday-max-no-show-socks-PXBN4g/SX5546-010
237,DM3381-600,Air Jordan 1 Mid SE,Crimson Bliss/Black/Sail/Rush OrangeStyle,Women's Shoes,"A must-have for any sneakerhead, these AJ1s bring the classic hoops look into summertime with bold, seasonal colours. Crisp leather ages to perfection while lightweight Air cushioning keeps your feet happy all day.",11 895,https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-CVQmnL/DM3381-600
238,DV3073-133,Jordan Flight Heritage 85,SailStyle,Men's T-Shirt,"Prepare for take-off in this relaxed tee. It's soft yet structured thanks to heavyweight cotton, and the slightly dropped shoulders give you a little extra room to move. The iconic Flight logo is paired with stacked digitised graphics for a modern, globetrotting touch.",2 695,https://www.nike.com/in/t/jordan-flight-heritage-85-t-shirt-fvbbLW/DV3073-133
239,DQ7692-419,Jordan 2 Retro J Balvin,Celestine Blue/Multi-Colour/WhiteStyle,Baby/Toddler Shoes,"Like a breath of fresh air, these kicks deliver plenty of energetic details and J Balvin's sky's-the-limit style. Puffed-up panels on the upper and cloud graphics around the heel, collar and insole are combined with rainbow stitching and the Prince of Reggaeton's signature smiley face to steal the hearts of passers-by.",6 295,https://www.nike.com/in/t/jordan-2-retro-j-balvin-shoes-XGRHgN/DQ7692-419
240,DQ4593-133,Jordan Artist Series by Mia Lee,SailStyle,Women's T-Shirt,"This soft tee brings the bling to the ring. Rep your MJ pride and his 6-ring story while draped in roomy, lightweight cotton.",2 495,https://www.nike.com/in/t/jordan-artist-series-by-mia-lee-t-shirt-b74xc7/DQ4593-133
241,DV5631-084,Zion Sneaker School,Smoke GreyStyle,T-Shirt,"Show some love for Zion with this all-cotton tee. With a relaxed fit and bold graphics, it's got your back (literally).",2 195,https://www.nike.com/in/t/zion-sneaker-school-t-shirt-NXqdvf/DV5631-084
242,DV6996-016,Air Jordan x Shelflife,Enigma Stone/Total OrangeStyle,Men's Hoodie,"Jordan and South Africa's Shelflife come together to give you this heavyweight hoodie. Made from thick fleece with an all-over wash, it has minimal branding on the chest and sleeves for a premium, pared-down look.",5 995,https://www.nike.com/in/t/air-jordan-shelflife-hoodie-0kBJC0/DV6996-016
243,DM9045-100,Air Jordan 6 Retro,White/Citron Tint/Black/Dutch BlueStyle,Older Kids' Shoes,"An all-time classic returns. The AJ6 is back with a premium upper and all of the signature details that made it an icon. Perforations offer ventilated comfort, perfect for summertime fun.",₹ 10 44710 995,https://www.nike.com/in/t/air-jordan-6-retro-older-shoes-w3m8Pg/DM9045-100
244,DO5054-010,Jordan Essentials,BlackStyle,Women's Utility Trousers,"Lighten up for the summertime with these utility trousers, a Jordan Brand staple. They're comfy and relaxed with mesh panels for breathability. Cargo pockets close with flaps that have little zip pockets built into them.",₹ 4 7474 995,https://www.nike.com/in/t/jordan-essentials-utility-trousers-cVmVHg/DO5054-010
245,DV7040-819,Jordan x Titan,Safety Orange/ChlorophyllStyle,Women's Crew-Neck Sweatshirt,"Layer up and feel lovely in this sweatshirt made from heavyweight brushed fabric featuring an all-over wash for that worn-in look. Subtle branding nods to both Jordan and Titan, letting everyone know what you're about.",5 995,https://www.nike.com/in/t/jordan-titan-crew-neck-sweatshirt-qFtdj8/DV7040-819
246,DV3151-657,Jordan Classic99 Flight,University Red/University Red/Black/WhiteStyle,Cap,"Go anywhere, do anything in this adjustable hat. Made from breathable cotton, it features the classic Jumpman and Flight logos atop a pre-curved bill.",1 695,https://www.nike.com/in/t/jordan-classic99-flight-cap-gk3PDm/DV3151-657
247,DR9500-400,Jordan 1 Low Alt SE,Psychic Blue/Vivid Green/Safety Orange/SailStyle,Younger Kids' Shoes,"Inspire adventure in your little one with sneakers that match their energy. Subtle embroidery on a bright blue background paints a picture of sunny, summer days in the park. Durable materials and a thick rubber sole will keep 'em comfy while they run and play.",5 495,https://www.nike.com/in/t/jordan-1-low-alt-se-younger-shoes-lth6rm/DR9500-400
248,DR6962-100,Jordan 1 Mid Alt SE,White/Black/Pearl White/Gym RedStyle,Younger Kids' Shoes,"Inspired by the piles of toys and fabrics in a messy room, these kid-special shoes bring together lots of textures and colours in a mini Jordan package. Leather and textiles are layered for a look that pops—and don't forget the hook-and-loop closure system that makes on-and-off a breeze.",5 995,https://www.nike.com/in/t/jordan-1-mid-alt-se-younger-shoes-nQ65pt/DR6962-100
249,DH7381-146,Jordan Air 200E,Summit White/Atmosphere/Dark Marina Blue/Worn BlueStyle,Women's Shoes,"Designed to roam the streets all day with comfort and attitude in mind, the Jordan Air 200E mixes overt tech with durable materials, while staying true to Jordan DNA. The low-cut silhouette is paired with visual geometry and Max Air for a stylish, versatile ride.",₹ 11 39711 995,https://www.nike.com/in/t/jordan-air-200e-shoes-j54hgQ/DH7381-146
250,553560-063,Air Jordan 1 Low,Black/White/Fire RedStyle,Older Kids' Shoes,An iconic look that lasts. This AJ1 pairs the classic design of the original with premium materials that will keep you going all day.,6 495,https://www.nike.com/in/t/air-jordan-1-low-older-shoes-xLzJc6/553560-063
251,DQ7386-091,Jordan Brand Sorry,Carbon Heather/WhiteStyle,Men's Long-Sleeve T-Shirt,"Sorry, not sorry—Rose City, '92 just wasn't your year. This relaxed, long-sleeve tee highlights what went down in the legendary season that led to MJ winning his first back-to-back championships. Printed graphics give a playful nod to the joys and sorrow of pro ball.",2 495,https://www.nike.com/in/t/jordan-brand-sorry-long-sleeve-t-shirt-4nRH4z/DQ7386-091
252,CI7850-610,Jordan Flare,Gym Red/White/BlackStyle,Baby and Toddler Shoe,"Perfect for active kids, the Jordan Flare is light, breathable and comfortable from toe to heel. It's easy to get on, has a heel band to keep it from slipping off and is covered in the front to help prevent toe stubs.",2 995,https://www.nike.com/in/t/jordan-flare-and-shoe-xdcH5J/CI7850-610
253,DQ7466-091,Jordan Essential,Carbon Heather/WhiteStyle,Men's Fleece Pullover Hoodie,Rep your Jordan Brand pride while staying warm in this super-soft fleece hoodie. This wardrobe staple makes a subtle statement with an embroidered Jumpman logo on the chest.,3 695,https://www.nike.com/in/t/jordan-essential-fleece-pullover-hoodie-D9Mh3V/DQ7466-091
254,DH9081-712,Jordan Dri-FIT Sport,Chutney/Black/ChutneyStyle,Men's Woven Shorts,"Always ready to ball, these shorts set you up with all-day comfort and coveted style. They're light and loose, with Dri-FIT sweat-wicking technology to help you stay dry.",1 795,https://www.nike.com/in/t/jordan-dri-fit-sport-woven-shorts-Fsm4W1/DH9081-712
255,DH6931-102,Air Jordan 1 Low SE,White/Light Curry/White/Medium OliveStyle,Shoes,"Always fresh and never out of style, the Air Jordan 1 Low SE is one of the most iconic sneakers of all time. It looks to natural landscapes for inspiration with its earth tones and canvas details for a grounding refresh to a soaring legend.",9 695,https://www.nike.com/in/t/air-jordan-1-low-se-shoes-xrCzxR/DH6931-102
256,DQ7505-493,Jordan Essentials,French Blue/Taxi/WhiteStyle,Men's Graphic Fleece Pullover Hoodie,"Add some Flight to your autumn wardrobe with this classic hoodie. Made from thick, cosy French terry with a relaxed fit, it's your cold weather MVP.",3 795,https://www.nike.com/in/t/jordan-essentials-graphic-fleece-pullover-W0mbr6/DQ7505-493
257,DQ4625-010,Jordan Flight,Black/Black/Cement GreyStyle,Women's Woven Jacket,"Zip up and head into the season with this lightweight jacket. Made from durable Ripstop in a roomy, slightly cropped fit, it's an easy piece to layer over your favourite tops.",5 495,https://www.nike.com/in/t/jordan-flight-woven-jacket-B9Gt1J/DQ4625-010
258,DV1423-687,Jordan Flight,Gym RedStyle,Women's T-Shirt,"Wear your sole on your heart with this everyday tee. It's made from soft cotton in a relaxed silhouette, with graphics that nod to MJ's iconic kicks.",2 495,https://www.nike.com/in/t/jordan-flight-t-shirt-g8nX3S/DV1423-687
259,440888-141,Air Jordan 5 Retro,White/Black/Dark ConcordStyle,Older Kids' Shoes,"The Air Jordan 5 Retro delivers heritage style and modern comfort. It combines leather and synthetic materials on its upper for durability and airflow, while a Max Air unit in the heel offers plush comfort.",9 995,https://www.nike.com/in/t/air-jordan-5-retro-older-shoes-nnTrYzdO/440888-141
260,DC3643-102,Jordan 'Why Not?' Zer0.5,Coconut Milk/Khaki/Rattan/BlackStyle,Older Kids' Basketball Shoes,"Russell Westbrook is fast. In 48 minutes of play, he's only in the air a few seconds at most, with the bulk of his time spent leaving opponents in the dust. The Jordan Why Not? Zer0.5 optimises Russ' superpower of speed with data-informed traction and a full-foot fit system that keeps him contained and in control. It has the rugged utility look of a trail-running shoe combined with the on-purpose clash of colours and materials at the core of Why Not?",7 495,https://www.nike.com/in/t/jordan-why-not-zer0-5-older-basketball-shoes-6x0vk2/DC3643-102
261,CW2427-010,Jordan Jumpman,Black/WhiteStyle,Women's Medium-Support 1-Piece Pad Sports Bra,"With wide, comfy straps in a classic racerback design, the Jordan Jumpman Sports Bra feels snug and secure while you move. Smooth, lightweight fabric wicks sweat to keep you dry, comfortable and focused. For every rep, step and jump—know that you're supported. This product is made from at least 75% recycled polyester fibres.",2 095,https://www.nike.com/in/t/jordan-jumpman-support-1-piece-pad-sports-bra-kkxKh2/CW2427-010
262,DV7023-262,Air Jordan x Titan,Corduroy BrownStyle,Men's Hoodie,"Here's a hoodie for goin' hard, everyday. Made from soft, lightweight fabric with an all-over wash—and co-branded with Jordan and Titan logos—this sweatshirt is about to be #1 in your line-up.",5 995,https://www.nike.com/in/t/air-jordan-titan-hoodie-1Vqvsx/DV7023-262
263,DV1290-383,Jordan Dri-FIT Sport BC,Light Liquid Lime/BlackStyle,Men's Fleece Hoodie,Maximum comfort and good looks,3 695,https://www.nike.com/in/t/jordan-dri-fit-sport-bc-fleece-hoodie-zxvRkq/DV1290-383
264,DV1429-612,Jordan Essentials,Fire Red/BlackStyle,Men's T-Shirt,"Make a statement while keeping it simple with this soft, relaxed tee. The front-and-centre Flight graphic takes off on classic cotton for your comfort.",1 795,https://www.nike.com/in/t/jordan-essentials-t-shirt-4h97DF/DV1429-612
265,DR1483-168,Jordan 7 Retro BBS,Sand Drift/Malt/Turf Orange/Peach CreamStyle,Baby/Toddler Shoes,"Baby steps make a big impression in the Jordan 7 x Bephies Beauty Supply. The Huarache-inspired heel emblem nods to one of founder Beth Birkett's fave sneakers, while a mesh inner sleeve and embroidered accents bring fresh insight into cool. With comfy padding, supportive construction and super-easy on-and-off, they serve a lot more than just cute looks.",5 995,https://www.nike.com/in/t/jordan-7-retro-bbs-shoes-gZbRDN/DR1483-168
266,DV6206-183,Air Jordan 2 Retro Low Titan,Sail/Chlorophyll/Coconut Milk/Safety OrangeStyle,Women's Shoes,"Spread the love. Tell the stories. Step into greatness. Teaming up with Filipino basketball collective, Titan, this timeless take on the AJ2 bridges past, present and future. With an unquestionable passion for the game, designer Chi Loyzaga-Gibbs sets the stage with an honorary look that's rooted to the beloved 1954 Filipino national team. Premium suede, richly textured corduroy and crisp leather are combined with a speckled midsole, while original artwork connects you to the hoops heartbeat no matter where you are.",20 295,https://www.nike.com/in/t/air-jordan-2-retro-low-titan-shoes-753NG3/DV6206-183
267,DR9829-074,"Luka 1 ""Next Nature"" PF",Football Grey/Dark Marina Blue/Sail/VoltStyle,Men's Basketball Shoes,"Designed for No. 77 and made for every athlete craving speed and efficiency, Luka's debut delivers the goods. The first shoe with full-length Formula 23 foam, it has an ultra-supportive fit crafted with the step-back in mind. Meanwhile, strong and lightweight Flight Wire cables keep you feeling contained—and this version is made wider and designed for play on outdoor courts.",9 695,https://www.nike.com/in/t/luka-1-next-nature-pf-basketball-shoes-szjnCq/DR9829-074
268,DR2111-453,Jordan Dri-FIT Zion,Half BlueStyle,Men's Tank Top,"Up your game in this Zion-approved tank from Jordan Brand. It's loose and breathable with open-hole mesh and sweat-wicking technology, making sure you stay dry and comfortable on the court.",₹ 3 3173 495,https://www.nike.com/in/t/jordan-dri-fit-zion-tank-top-6hjVXt/DR2111-453
269,DR5751-110,Jordan Delta 3 Low SP,Sail/Black/Gold Suede/Summit WhiteStyle,Women's Shoes,"Play hard, look good, speak your truth. Celebrating the power of unity with a dose of Parisian flair, these shoes showcase the multiverse of what it means to be ""woman"". Super-plush comfort and an adventurous mix of materials come together for a look that kicks stereotypes to the kerb. The pattern on the laces was created for the Jordan Women's Paris Collective apparel collection, honouring the community leaders at the heart of the designs.",13 995,https://www.nike.com/in/t/jordan-delta-3-low-sp-shoes-WhD3q0/DR5751-110
270,DV1996-333,Jordan Brooklyn,Noble Green/RattanStyle,Women's Fleece Crew,"This brushed fleece sweatshirt is cosy like your favourite pyjamas but fresh enough to wear anywhere. It's smooth on the outside and soft inside, with drop shoulders to give it a roomier fit.",3 795,https://www.nike.com/in/t/jordan-brooklyn-fleece-crew-pfm7hj/DV1996-333
271,DO5029-687,Jordan (Her)itage,Gym Red/Black/BlackStyle,Women's Dress,"MJ's basketball jersey is the muse for this sporty dress. Made from partially recycled fabric with jersey-inspired ribbing, it combines classic Jordan heritage with an airy, summery silhouette.",3 495,https://www.nike.com/in/t/jordan-itage-dress-wmVRXX/DO5029-687
272,DM3102-010,Paris Saint-Germain,Black/Bright CrimsonStyle,Men's Pocket T-Shirt,"Rock this Paris Saint-Germain collab tee while watching the next big match. It's made from structured, heavyweight cotton with an overlaid pocket for a classic look.",2 695,https://www.nike.com/in/t/paris-saint-germain-pocket-t-shirt-vzbgX5/DM3102-010
273,DQ8082-010,Jordan 23 Engineered,Black/WhiteStyle,Men's Fleece Shorts,"We paired utility with future-forward vision to create 23 Engineered. These relaxed shorts maximise your functional versatility with premium fleece, minimalist branding and sleek, zip pockets.",3 295,https://www.nike.com/in/t/jordan-23-engineered-fleece-shorts-lkj8Kz/DQ8082-010
274,DQ4623-010,Jordan Flight Chicago,BlackStyle,Women's Trousers,"Up your utility with trousers that can do it all. Lightweight and versatile, they're decked out with cargo pockets and a stretchy waist. Ties at both leg openings let you customise the fit.",6 295,https://www.nike.com/in/t/jordan-flight-chicago-trousers-TJ3k7Q/DQ4623-010
275,440890-141,Jordan 5 Retro,White/Black/Dark ConcordStyle,Baby and Toddler Shoe,"The Jordan 5 Retro gives younger kids the chance to rock the heritage of the iconic AJ5. It's made from premium materials with soft, flexible cushioning and the classic design that made MJ's 5th game shoe such a big hit.",4 495,https://www.nike.com/in/t/jordan-5-retro-and-shoe-qGtTJr/440890-141
276,DV1404-410,Jordan Flight,Midnight Navy/Stealth/WhiteStyle,Women's Velour Trousers,"Choose luxury every day in these velour trousers. A soft sheen on the outside is paired with cosy warmth on the inside, carrying you through the festive season in plush style. A ribbed waistband and roomy legs add to the soft comfort. Whatever you're doing, you're gonna look luxe doing it.",5 495,https://www.nike.com/in/t/jordan-flight-velour-trousers-tfVfF8/DV1404-410
277,DN3739-060,Air Jordan 1 Low SE,Black/Taxi/French Blue/Fire RedStyle,Women's Shoes,"Steal the show with Js in a bold patchwork of colours. Classic Air cushioning and a sleek, low-top collar keep you happy on your feet—it's time to let the compliments roll in.",9 695,https://www.nike.com/in/t/air-jordan-1-low-se-shoes-sfwkJ2/DN3739-060
278,DO4493-030,Jordan 23 Engineered,Phantom/Iris Whisper/Violet ShockStyle,Women's Dress,"Embrace the future of sport-inspired streetwear in this Jordan 23 Engineered dress. Made from stretchy woven and mesh fabrics, it drops to about mid-thigh and is shapeable with a waist belt that ties at the back. Pleats at both front and back infuse dimension into the sporty, summery design. This product is made from at least 50% recycled polyester fibres.",₹ 8 5478 995,https://www.nike.com/in/t/jordan-23-engineered-dress-CbnglZ/DO4493-030
279,DO8244-003,Air Jordan 1 Low SE,Black/White/Sail/Electric GreenStyle,Older Kids' Shoes,"Inspired by the original that debuted in 1985, these low-profile Js are always fresh. Dress 'em up or dress 'em down—their good looks and plush comfort will never go out of style.",7 495,https://www.nike.com/in/t/air-jordan-1-low-se-older-shoes-5z2TBs/DO8244-003
280,DQ4471-100,Jordan Flight,White/Gym RedStyle,Women's T-Shirt,"Feelin' lucky? Stack your deck with this graphic tee. It's made from super-soft cotton with a roomy fit, draping you in comfort and dealing a hit of Jordan heritage.",2 195,https://www.nike.com/in/t/jordan-flight-t-shirt-0xslTm/DQ4471-100
281,DV7029-363,Air Jordan x Titan,Ocean CubeStyle,Men's T-Shirt,"Comfortable, casual and reppin' the premier basketball concept store in Manila—what else could you need? The graphic on this soft Air Jordan x Titan tee celebrates the Philippines' rich basketball heritage while an all-over wash effect gives the look of perfectly faded vintage.",2 895,https://www.nike.com/in/t/air-jordan-titan-t-shirt-qWBR59/DV7029-363
282,DO4499-030,Jordan 23 Engineered,PhantomStyle,Women's Top,"Express yourself fearlessly in this Jordan 23 Engineered top. Slim and breathable, it features an adjustable wrap silhouette that ties at the back in an exaggerated bow. Elegant details like a deep-v neckline, cropped length and sheer sleeves keep your 'fit interesting from all angles. This product is made from at least 75% sustainable materials, using a blend of both recycled polyester and organic cotton fibres. The blend is at least 10% recycled fibres or at least 10% organic cotton fibres.",₹ 3 7973 995,https://www.nike.com/in/t/jordan-23-engineered-top-GRCjx0/DO4499-030
283,DV7036-262,Air Jordan x Titan,Corduroy BrownStyle,Men's Shorts,"Comfortable, casual and reppin' the premier basketball concept store in Manila—what else could you need? These collab shorts are made from premium fleece, featuring subtle branding and an all-over wash effect for the look of perfectly faded vintage.",4 295,https://www.nike.com/in/t/air-jordan-titan-shorts-bmldXF/DV7036-262
284,DQ4453-010,Jordan Dri-FIT Sport,Black/Black/StealthStyle,Women's Shorts,"These stretchy shorts are your next go-to. Sleek design lines nod to the iconic Wings kit, while mesh siding provides ventilation where you need it. Meanwhile, Dri-FIT sweat-wicking tech will keep you fresh from the court to the couch.",2 495,https://www.nike.com/in/t/jordan-dri-fit-sport-shorts-lLjf6F/DQ4453-010
285,DV9388-612,Jordan Essential Festive,Fire Red/Dark DriftwoodStyle,Men's Fleece Trousers,These super-soft fleece joggers will make you feel like you're right next to the fireplace—so warm and cosy. You'll want to spend the whole festive season wrapped up in 'em.,3 995,https://www.nike.com/in/t/jordan-essential-festive-fleece-trousers-K0130w/DV9388-612
286,DQ4468-493,Jordan Flight,French BlueStyle,Women's Graphic T-Shirt,"Rep the 6-ring story wherever you go in this graphic tee. MJ's legendary bling is screen-printed on soft, relaxed cotton that you'll want to wear every day.",2 495,https://www.nike.com/in/t/jordan-flight-graphic-t-shirt-x6vLX1/DQ4468-493
287,DV1591-378,Jordan 23 Engineered,PilgrimStyle,Men's Hoodie,"For those extra-chilly winter mornings, put on this sweatshirt and brave the day. Thermal lining and ribbed cuffs keep the cold at bay—so you can keep going after it.",8 995,https://www.nike.com/in/t/jordan-23-engineered-hoodie-wdSzxR/DV1591-378
288,DQ7366-383,Jordan Flight MVP,Light Liquid LimeStyle,Men's T-Shirt,"Remix your tee game. The front-and-centre Jordan logo brings energy to every look, while soft cotton delivers lasting comfort.",1 795,https://www.nike.com/in/t/jordan-flight-mvp-t-shirt-JPv1nr/DQ7366-383
289,DR2109-410,Zion,Mystic NavyStyle,Men's Trousers,"Zion rocks comfortable sportswear he can live, move and play in without changing his gear. These double-knit trousers by Jordan Brand bring Zion-inspired versatility from street to court with a performance fit and plush feel—perfect for offseason workouts and hangouts. This product is made from at least 50% recycled polyester fibres.",₹ 5 2175 495,https://www.nike.com/in/t/zion-trousers-h67b2K/DR2109-410
290,DV7128-110,Air Jordan 2 Retro Low SP,White/Light Bone/Bright Mandarin/SailStyle,Men's Shoes,"Spread the love. Tell the stories. Step into greatness. Our collab with South Africa's leading sneaker and streetwear shop Shelflife is a fresh take on the AJ2, grounding you to the spirit of TEAM ONLY (just check out the back of the tongue). Rooted to Shelflife's graffiti and street art origins, the design serves blank canvas symbolism with its neutral upper. Bright accents boost the energy while insole graphics—a collage of signatures and autographs from the Shelflife community—evoke the company's ethos",18 395,https://www.nike.com/in/t/air-jordan-2-retro-low-sp-shoes-Ljl0CW/DV7128-110
291,DQ8417-006,Air Jordan 1 Mid SE,Black/White/Malachite/Fire RedStyle,Men's Shoes,Get that Jordan energy on your feet this festive season. Rich grain leather with bright details make this pair shine like festive lights.,11 895,https://www.nike.com/in/t/air-jordan-1-mid-se-shoes-pZbfP8/DQ8417-006
292,DR9499-400,Jordan 1 Low Alt SE,Psychic Blue/Vivid Green/Safety Orange/SailStyle,Baby/Toddler Shoes,"Summer may be over, but your little one can keep walking on sunshine in their mini Js. These sky-blue cuties are covered with bright embroidery, illustrating a perfect day of fun at the park. Hook-and-loop closures make your quick trips to the playground extra easy while grass-green elastic laces keep the classic look you love.",4 495,https://www.nike.com/in/t/jordan-1-low-alt-se-shoes-bG5gVW/DR9499-400
293,DV7042-213,Air Jordan x Titan,Tawny/ChlorophyllStyle,Women's Trousers,"Comfortable, casual and reppin' the premier basketball concept store in Manila—what else could you need? These collab joggers are made from heavyweight fleece, featuring minimal Jordan x Titan branding and an all-over wash effect for the look of perfectly faded vintage.",5 695,https://www.nike.com/in/t/air-jordan-titan-trousers-dQL7ZP/DV7042-213
294,DQ4478-010,Jordan Brooklyn,Black/WhiteStyle,Women's Fleece Trousers,"From cosy mornings to cool evenings, these soft, relaxed trousers have you covered. Fleece keeps you warm and comfortable, while stretchy, ribbed cuffs add structure.",3 695,https://www.nike.com/in/t/jordan-brooklyn-fleece-trousers-LKJqrw/DQ4478-010
295,DQ4462-010,Jordan Brooklyn,Black/WhiteStyle,Women's Fleece Crew-Neck Sweatshirt,"Cosy fleece? Check. Classic details? Check. Your next wardrobe staple? Check, check, check. This roomy sweatshirt is made from mid-weight, brushed French terry that feels super-soft. The embroidered, boldly outlined Jumpman logo lets you rep Jordan heritage wherever you go.",3 695,https://www.nike.com/in/t/jordan-brooklyn-fleece-crew-neck-sweatshirt-2Tj7BG/DQ4462-010
296,DV1452-010,Jordan,Black/Black/WhiteStyle,Women's Woven Trousers,"Gear up in these lightweight trousers, made with casual comfort in mind. Woven fabric with a sleek finish lets you move freely and front pockets keep your phone and other necessities close to hand. The time-tested style of an understated Jumpman logo is your seal of approval.",3 995,https://www.nike.com/in/t/jordan-woven-trousers-1pRcqP/DV1452-010
